iddd2,Código,Item,n_resposta,train_subj,resp_relacao3,y_theta,y_score1,y_score2
W0387A031,W0387,A03,1,1,Estrelas é o strass da Noite. porque ela parece um strass que colocam no céu,3,1,1
W0387A032,W0387,A03,2,1,Estrelas é o porpurina da Noite. é porque elas brilham,3,1,1
W0387A033,W0387,A03,3,1,"Estrelas é o brilho da ""destake"" noite da Noite. ela além de fazer a noite ""brilhar"" ela destaca o céu",1,0,0
W0387A034,W0387,A03,4,1,Estrelas é o destaque da Noite. pois destacam a noite e a deixam mais bonita,1,0,0
W0387A041,W0387,A04,1,1,Bola é o idolatrada da Jogadores. pois é ela que faz o dinheiro dele renderem,2,0,0
W0387A042,W0387,A04,2,1,"Bola é o tristeza da Jogadores. de quando fazem ou um gol contra ou quando é ""caixa"" neles",1,0,0
W0387A043,W0387,A04,3,1,Bola é o medo da Jogadores. medo dela entrar no gol do time que os jogadores jogam!,2,0,0
W0387A044,W0387,A04,4,1,Bola é o profissão da Jogadores. sem a bola o que eles iriam fazer!?,2,0,0
W0387A051,W0387,A05,1,1,"Planetas é o dependentes químicos da Sol. pois sem ele não tem como eles ""viverem"", existirem!",4,2,2
W0387A052,W0387,A05,2,1,Planetas é o filhos da Sol. pois eles nasceram do sol,3,1,1
W0387A053,W0387,A05,3,1,"Planetas é o anéis de saturno da Sol. pois como os anéis de saturno giram em torno dele, os planetas em torno do sol",2,1,0
W0387A061,W0387,A06,1,1,Onibus é o andadores da Cidade. pois eles levam as pessoas de um lugar para o outro,3,1,1
W0387A062,W0387,A06,2,1,Onibus é o lesmas da Cidade. pois andam tão lentos,4,2,2
W0387A063,W0387,A06,3,1,Onibus é o formigas lerdas da Cidade. pois sempre estão se movendo mais muito lerdas,3,1,1
W0387A071,W0387,A07,1,1,Cabide é o segurador da Roupa. pois ele segura as roupas,1,0,0
W0387A072,W0387,A07,2,1,Cabide é o a mão da Roupa. pois agente não segura as coisas? O cabide também,3,1,1
W0387C081,W0387,C08,1,1,Porta é o abridor da Casa. pois ele abre as casas,2,1,0
W0387C082,W0387,C08,2,1,Porta é o entrada da Casa. pois não entramos pela a porta,1,0,0
W0387A091,W0387,A09,1,1,Peixes é o criaturas da Mar. pois eles moram no mar,1,0,0
W0387A092,W0387,A09,2,1,Peixes é o a população da Mar. pois eles são a população,2,1,0
W0388E011,W0388,E01,1,1,Buzina é o objeto de pedir licença da Carro. pois buzina para passar,1,0,0
W0388E012,W0388,E01,2,1,Buzina é o campainha da Carro. pois quando apertada faz barulho como a buzina,3,1,1
W0388E021,W0388,E02,1,1,"Grama é o coberta da Terra. pois cobre as pessoas, como a grama cobre a terra",3,1,1
W0388E022,W0388,E02,2,1,Grama é o enfeite da Terra. pois deixa mais bonita,3,1,1
W0388A031,W0388,A03,1,1,Estrelas é o luz da Noite. pois ilumina a noite,3,1,1
W0388A032,W0388,A03,2,1,Estrelas é o estraz da Noite. pois brilha muito,3,1,1
W0388A041,W0388,A04,1,1,Bola é o pessoa da Jogadores. pois parece que estão tentando pegá-la como no pega-pega,2,0,0
W0388A042,W0388,A04,2,1,Bola é o saco de pancada da Jogadores. pois todos a chutam,3,1,1
W0388A051,W0388,A05,1,1,Planetas é o escravos da Sol. pois eles giram a redor do sol,3,1,1
W0388A052,W0388,A05,2,1,Planetas é o acorrentados da Sol. nunca param de rodar em volta dele,3,1,1
W0388A061,W0388,A06,1,1,Onibus é o turistas da Cidade. pois andam pela cidade,3,2,2
W0388A062,W0388,A06,2,1,Onibus é o estera rolante da Cidade. pois levam agente sem precisar andar,3,1,1
W0388A071,W0388,A07,1,1,Cabide é o moto da Roupa. pois carrega as roupas,3,1,1
W0388A072,W0388,A07,2,1,Cabide é o corda da Roupa. para pendurar a roupa,2,0,0
W0388C081,W0388,C08,1,1,Porta é o casa da mãe Joana da Casa. pois todos entram e saim a hora que querem,1,0,0
W0388C082,W0388,C08,2,1,Porta é o passagem da Casa. para entrar e sair,1,0,0
W0388C083,W0388,C08,3,1,Porta é o proteção da Casa. pois pode ser trancada para não entrar ninguém,2,0,0
W0388A091,W0388,A09,1,1,Peixes é o moradores da Mar. pois vivem lá como nós,1,0,0
W0388A092,W0388,A09,2,1,Peixes é o modelos da Mar. pois nadam pelo mas com desfilar na passarela,3,1,1
W0389E011,W0389,E01,1,1,Buzina é o campainha da Carro. pois quando aperta faz barulho como a buzina,3,1,1
W0389E012,W0389,E01,2,1,Buzina é o despertador da Carro. se alguém dormir no tranzito é só buzinar,3,1,1
W0389E021,W0389,E02,1,1,Grama é o cobertar da Terra. pois ela cobre a terra,3,1,1
W0389E022,W0389,E02,2,1,Grama é o joias da Terra. pois elas dixam a terra bonica como as joias em uma mulher,4,2,2
W0389A031,W0389,A03,1,1,Estrelas é o luz da Noite. pois quando está de noite elas brilham,3,1,1
W0389A032,W0389,A03,2,1,Estrelas é o enfeite de natal da Noite. pois elas brilham igual um enfeite de natal,3,1,1
W0389A041,W0389,A04,1,1,Bola é o saco de pancada da Jogadores. ela recebe chutes dos lutadores como a bola recebe dos jogadores,4,2,2
W0389A051,W0389,A05,1,1,Planetas é o escravos da Sol. pois eles giram aos redor do sol,4,2,2
W0389A061,W0389,A06,1,1,Onibus é o balaio motorizado da Cidade. ele carrega pessoas como um balaio carrega roupas,4,3,2
W0389A062,W0389,A06,2,1,Onibus é o turistas da Cidade. pois eles andam por vários lugares como um turisca,4,2,2
W0389A071,W0389,A07,1,1,Cabide é o carro da Roupa. pois transporta as roupas,3,1,1
W0389C081,W0389,C08,1,1,Porta é o boca da Casa. pois abre e fecha como a porta da casa,3,1,1
W0389A091,W0389,A09,1,1,Peixes é o neoronicos da Mar. pois eles são milhares como os da nossa cabeça e eles que reagem o mar funcionar,4,2,2
W0389A092,W0389,A09,2,1,Peixes é o flores da Mar. do mesmo jeito que as flores enfeitam um jardim os peixes enfeitam o mar,3,1,1
W0390E011,W0390,E01,1,1,Buzina é o campainha da Carro. por que é como a campainha da casa,3,1,1
W0390A031,W0390,A03,1,1,Estrelas é o plantas da Noite. porque é como as plantas nascendo,3,1,1
W0390A051,W0390,A05,1,1,Planetas é o brilhos da Sol. por que o sol é o maior de todos,3,1,1
W0390C081,W0390,C08,1,1,Porta é o serventia da Casa. por que pode entrar e sair quando quizer,2,0,0
W0391E011,W0391,E01,1,1,Buzina é o parto da Carro. uma coisa emportante,1,0,0
W0391A031,W0391,A03,1,1,Estrelas é o imfeite da Noite. são aqueles que ilumina e imfeita o céu,3,1,1
W0391A041,W0391,A04,1,1,Bola é o o pai da Jogadores. porque ele é muito emportante,3,1,1
W0391A061,W0391,A06,1,1,Onibus é o um meio de transporte da Cidade. que podemos andar nele,1,0,0
W0391A071,W0391,A07,1,1,Cabide é o suporte da Roupa. que ela de aguenta algo,1,0,0
W0391A091,W0391,A09,1,1,Peixes é o sertes vivos do mar da Mar. aqueles que vivem no mar,1,0,0
W0393E011,W0393,E01,1,0,Buzina é o barulho da Carro. porque o som é alto como a buzina,1,0,0
W0393E012,W0393,E01,2,0,Buzina é o atração da Carro. tudo para atrair com o som,3,1,1
W0393E013,W0393,E01,3,0,Buzina é o som da Carro. é muito alto a buzina,2,0,0
W0393E014,W0393,E01,4,0,Buzina é o despertador da Carro. se alguém durmir no trânsito é só buzinar,3,1,1
W0393E021,W0393,E02,1,0,Grama é o vida da Terra. porque é chamativo,1,0,0
W0393E022,W0393,E02,2,0,Grama é o derdinho da Terra. porque a cor dela é verde,2,0,0
W0393E023,W0393,E02,3,0,Grama é o cobertor da Terra. porque cobre a terra,3,1,1
W0393E024,W0393,E02,4,0,Grama é o oxigênio da Terra. nos dá ar,1,0,0
W0393A031,W0393,A03,1,0,Estrelas é o purpurina da Noite. como se fosse a purpurina solta no ar,3,1,1
W0393A032,W0393,A03,2,0,Estrelas é o brilho da Noite. é um brilho voante que foi para o céu,3,1,1
W0393A033,W0393,A03,3,0,Estrelas é o straz da Noite. é brilhante como as estrelas,3,2,1
W0393A034,W0393,A03,4,0,Estrelas é o pontinhos da Noite. porque de longe as estrelinhas são pequenas,2,0,0
W0393A041,W0393,A04,1,0,Bola é o sofredora da Jogadores. porque vive sendo chutada,3,1,1
W0393A042,W0393,A04,2,0,Bola é o companheira da Jogadores. sempre assistindo o jogo,3,1,1
W0393A043,W0393,A04,3,0,Bola é o atraente da Jogadores. todos eles correm atrás dela,2,0,0
W0393A044,W0393,A04,4,0,Bola é o voadora da Jogadores. sempre voando para o gol,1,0,0
W0393A051,W0393,A05,1,0,Planetas é o amigos da Sol. porque está sempre em sua volta,3,1,1
W0393A052,W0393,A05,2,0,Planetas é o escravos da Sol. tem que ficar girando em sua volta,3,2,1
W0393A053,W0393,A05,3,0,Planetas é o corredores da Sol. parecem que estão competindo para ver quem da a volta primeiro,3,1,1
W0393A054,W0393,A05,4,0,Planetas é o filhos da Sol. sempre perto dele,3,1,1
W0393A061,W0393,A06,1,0,Onibus é o transportadores da Cidade. transporta as pessoas,1,0,0
W0393A062,W0393,A06,2,0,Onibus é o mini caminhões da Cidade. são eles menores,1,0,0
W0393A063,W0393,A06,3,0,Onibus é o turistas da Cidade. viajando pela cidade,3,1,1
W0393A064,W0393,A06,4,0,Onibus é o robôs da Cidade. vão aonde mandam,3,1,1
W0393A071,W0393,A07,1,0,Cabide é o amigo da Roupa. está sempre lá pra seguar,3,2,1
W0393A072,W0393,A07,2,0,Cabide é o corda da Roupa. segurando a roupa,2,0,0
W0393A073,W0393,A07,3,0,Cabide é o força da Roupa. pois enforca a roupa,2,0,0
W0393A074,W0393,A07,4,0,Cabide é o espaço da Roupa. ela está semprew lá,1,0,0
W0393A075,W0393,A07,5,0,Cabide é o lustre da Roupa. fica pendurado,3,1,1
W0393C081,W0393,C08,1,0,Porta é o fechamento da Casa. pois tranta a casa,1,0,0
W0393C082,W0393,C08,2,0,Porta é o raiva da Casa. pois quando está com raiva bate na cara das pessoas,1,0,0
W0393C083,W0393,C08,3,0,"Porta é o descanço da Casa. a casa pode ficar cauma, pois quando as pessoas saem é só trancar",1,0,0
W0393C084,W0393,C08,4,0,Porta é o passagem da Casa. tudo sai e entra,1,0,0
W0393C085,W0393,C08,5,0,Porta é o porteiro da casa da Casa. NA,3,1,1
W0393A091,W0393,A09,1,0,Peixes é o moradores da Mar. pois moram no mar,2,0,0
W0393A092,W0393,A09,2,0,Peixes é o iscas da Mar. pescadores pescam e comem,1,0,0
W0393A093,W0393,A09,3,0,Peixes é o comida dos animais da Mar. como o tubarão,1,0,0
W0393A094,W0393,A09,4,0,Peixes é o pequeninos da Mar. são pequenininhos,1,0,0
W0394E011,W0394,E01,1,1,Buzina é o barulho da Carro. a buzina e o barulho do carro,1,0,0
W0394E012,W0394,E01,2,1,Buzina é o voz da Carro. a buzina e a voz do carro,3,1,1
W0394E013,W0394,E01,3,1,Buzina é o plaquinha de aviso da Carro. a buzina e a plaquinha de aviso do carro,2,0,0
W0394E014,W0394,E01,4,1,Buzina é o despertador da Carro. a buzina e o despertador do carro,3,1,1
W0394E021,W0394,E02,1,1,Grama é o cobertor da Terra. porque cobre a terra,3,2,1
W0394E022,W0394,E02,2,1,Grama é o verdinho da Terra. pois traz cor alegre a terra,1,0,0
W0394E023,W0394,E02,3,1,Grama é o cobertura da Terra. pois cobre a terra,2,0,0
W0394E024,W0394,E02,4,1,Grama é o terraço da Terra. pois fica na parte de cima,3,1,1
W0394A031,W0394,A03,1,1,Estrelas é o porpurina da Noite. brilhantes,3,1,1
W0394A032,W0394,A03,2,1,Estrelas é o pontinhos da Noite. pontos,1,0,0
W0394A033,W0394,A03,3,1,Estrelas é o estras da Noite. pois brilham,3,1,1
W0394A034,W0394,A03,4,1,Estrelas é o bolinhas da Noite. pois parece,1,0,0
W0394A041,W0394,A04,1,1,Bola é o exculachado da Jogadores. pois vive exculachado por ser chutado,2,0,0
W0394A042,W0394,A04,2,1,Bola é o sofredor da Jogadores. pois vive de chutes,2,0,0
W0394A043,W0394,A04,3,1,Bola é o enchadinha da Jogadores. pois deseja esta rocha de tanto que chutão,1,0,0
W0394A044,W0394,A04,4,1,Bola é o roxinho da Jogadores. pois ta rocho de tanto chutarem,1,0,0
W0394A051,W0394,A05,1,1,Planetas é o amigos da Sol. pois sempre estão a sua volta,3,1,1
W0394A052,W0394,A05,2,1,Planetas é o corredores da Sol. pois apostam corida envolta dele,3,1,1
W0394A053,W0394,A05,3,1,Planetas é o carrinhos de formula 1 da Sol. pois correm em volta dele,3,1,1
W0394A054,W0394,A05,4,1,Planetas é o filhos da Sol. sendo protegidos,3,1,1
W0394A061,W0394,A06,1,1,Onibus é o turistas da Cidade. pois andam nelas,3,2,1
W0394A062,W0394,A06,2,1,Onibus é o catadores de latinha da Cidade. pois andam na cidade à toa,3,1,1
W0394A063,W0394,A06,3,1,Onibus é o transportadores da Cidade. pois transportam pessoas,1,0,0
W0394A064,W0394,A06,4,1,Onibus é o lesmas da Cidade. pois são lentos,3,1,1
W0394A071,W0394,A07,1,1,Cabide é o forca da Roupa. pois emforca a roupa,2,0,0
W0394A072,W0394,A07,2,1,Cabide é o lustre da Roupa. pois fica dipindurado,3,1,1
W0394C081,W0394,C08,1,1,Porta é o abridor da Casa. pois abre,2,0,0
W0394C082,W0394,C08,2,1,Porta é o portero da Casa. porque abre a porta,3,1,1
W0394C083,W0394,C08,3,1,Porta é o caminho da Casa. e o caminho ao lar,1,0,0
W0394C084,W0394,C08,4,1,Porta é o brilha da Casa. e o caminho que vai direto para dentro,1,0,0
W0394A091,W0394,A09,1,1,Peixes é o turistas da Mar. do mar,3,1,1
W0394A092,W0394,A09,2,1,Peixes é o selfservice da Mar. pois comemos eles,2,0,0
W0394A093,W0394,A09,3,1,Peixes é o moradores da Mar. porque morão lá,2,0,0
W0394A094,W0394,A09,4,1,Peixes é o esca da Mar. porque e o caminho para p salfservice,1,0,0
W0395E011,W0395,E01,1,1,Buzina é o barulho da Carro. porque o barulho é alto,1,0,0
W0395E012,W0395,E01,2,1,Buzina é o despertador da Carro. para que os outro carros saem da frente,3,1,1
W0395E021,W0395,E02,1,1,Grama é o verde da Terra. porque é verde,1,0,0
W0395E022,W0395,E02,2,1,Grama é o cobertor da Terra. porque cobre a terra,3,1,1
W0395A031,W0395,A03,1,1,Estrelas é o brilho da Noite. porque brilha,2,0,0
W0395A032,W0395,A03,2,1,Estrelas é o pulga da Noite. porque pula,1,0,0
W0395A041,W0395,A04,1,1,Bola é o sofredor da Jogadores. porque é chutada,2,0,0
W0395A042,W0395,A04,2,1,Bola é o insubstituível da Jogadores. porque ela não pode faltar,1,0,0
W0395A051,W0395,A05,1,1,Planetas é o empregados da Sol. porque são obrigados a girar em volta dele,3,2,1
W0395A052,W0395,A05,2,1,Planetas é o amigos da Sol. porque estão perto deles,3,1,1
W0395A061,W0395,A06,1,1,Onibus é o motoristas da Cidade. porque dirigem o ônibus,1,0,0
W0395A062,W0395,A06,2,1,Onibus é o turistas da Cidade. porque conhecem vários lugares,3,1,1
W0395A071,W0395,A07,1,1,Cabide é o escora da Roupa. porque a roupa fica escorada,2,0,0
W0395C081,W0395,C08,1,1,Porta é o entrada da Casa. porque agente entra pela porta,1,0,0
W0395C082,W0395,C08,2,1,Porta é o passagem da Casa. porque agente pasas pela porta,1,0,0
W0395A091,W0395,A09,1,1,Peixes é o filhos da Mar. porque ele é cheio de peixes,3,1,1
W0395A092,W0395,A09,2,1,Peixes é o alunos da Mar. porue eles aprendem,3,1,1
W0396E011,W0396,E01,1,1,"Buzina é o megafone da Carro. faz muito barulho, como a buzina",3,1,1
W0396E021,W0396,E02,1,1,"Grama é o tapete da Terra. cobre a terra, como o tapete cobre o chão",3,2,1
W0396A031,W0396,A03,1,1,Estrelas é o luzinhas de natal da Noite. iluminam o céu como as luzinhas iluminam as casas,3,2,1
W0396A041,W0396,A04,1,1,Bola é o ???????? da Jogadores. porque eles não podem perdê-las,1,0,0
W0396A051,W0396,A05,1,1,Planetas é o filhos da Sol. porque dependem do calor e da iluminosidade,3,1,1
W0396A061,W0396,A06,1,1,Onibus é o grandes taxies da Cidade. porque levam os pasajeros para qualquer lugar como o taxe,2,0,0
W0396A071,W0396,A07,1,1,Cabide é o sustentação da Roupa. porque sustentam a roupa,1,0,0
W0396C081,W0396,C08,1,1,"Porta é o abertura da Casa. porque é por onde entram pessoas, como nas aberturas entram coisas",1,0,0
W0396A091,W0396,A09,1,1,Peixes é o moradores da Mar. porque moram no mar,2,0,0
W0397E011,W0397,E01,1,1,"Buzina é o torcida de futebol da Carro. a buzina do carro, faz barulho igual uma torcida de futebol",3,1,1
W0397E012,W0397,E01,2,1,Buzina é o estrumento da Carro. a buzina faz um som que aprece estrumento,3,1,1
W0397E013,W0397,E01,3,1,"Buzina é o alerta da Carro. a buzina serve de alerta, porque quando alguém vai bater a pessoa aperta a buzina",1,0,0
W0397E021,W0397,E02,1,1,Grama é o alface da Terra. a grama é verde como o alface,3,1,1
W0397E022,W0397,E02,2,1,Grama é o floresta amazonica da Terra. a grama e igual a floresta Amazonica cada dia via morrendo mais,3,1,1
W0397E023,W0397,E02,3,1,Grama é o formiga da Terra. a grama e pequena igual uma formiga,1,0,0
W0397E024,W0397,E02,4,1,Grama é o cabelo da Terra. a grama e igual ao cabelo todo mês você tem que cortar um pouco,3,2,1
W0397A031,W0397,A03,1,1,Estrelas é o espaço da Noite. as estrelas ficam tão longe que ficam lá no espaço,1,0,0
W0397A032,W0397,A03,2,1,Estrelas é o brilhante da Noite. as estrelas deixam as noites bem mais brilhantes,3,1,1
W0397A033,W0397,A03,3,1,Estrelas é o noites da Noite. as estrelas deixam as noites bem mais claras,1,0,0
W0397A041,W0397,A04,1,1,Bola é o grilo da Jogadores. a bola pula igual e a um grilo,2,0,0
W0397A042,W0397,A04,2,1,Bola é o lapis da Jogadores. a bola e igual lapis de cores cada lapis que você pega tem uma cor,1,0,0
W0397A043,W0397,A04,3,1,Bola é o planeta terra da Jogadores. a bola e redondo igual o planeta terra,1,0,0
W0397A044,W0397,A04,4,1,Bola é o carro da Jogadores. a bola anda na velosidade de um carro,1,0,0
W0397A051,W0397,A05,1,1,Planetas é o estojo da Sol. o espaço é igual a um estojo quando você abre tem varias cores de lápis ou seja e igual ao espaço porque cada planeta tem uma cor,1,0,0
W0397A052,W0397,A05,2,1,Planetas é o bola da Sol. os planetas e redondo igual a uma bola,1,0,0
W0397A071,W0397,A07,1,1,Cabide é o leve da Roupa. o cabide e tao leve que você nbem sente pesso,1,0,0
W0397A072,W0397,A07,2,1,Cabide é o fino da Roupa. o cabide e fino igual a um lapis,1,0,0
W0397C081,W0397,C08,1,1,Porta é o janela da Casa. a porta abre e fexa igual uma janela,1,0,0
W0397C082,W0397,C08,2,1,Porta é o arcoires da Casa. a porta e igual a um arcoires existe de todas as cores,1,0,0
W0397C083,W0397,C08,3,1,Porta é o guerra das cordas da Casa. e guerra das cortas você passa e empurra,1,0,0
W0397A091,W0397,A09,1,1,Peixes é o sabonete da Mar. os peixes e escorregadiu igual a um sabonete,3,1,1
W0397A092,W0397,A09,2,1,Peixes é o pão da Mar. os peixes são gostoso igual ao pão,1,0,0
W0397A093,W0397,A09,3,1,Peixes é o tenis da Mar. os peixes e igual aos tênis variam de tamanho,1,0,0
W0398E011,W0398,E01,1,1,Buzina é o barulho da Carro. porque o barulho incomoda muita gente,1,0,0
W0398A031,W0398,A03,1,1,Estrelas é o astros da Noite. porque são astros mais bonitos,1,0,0
W0398A061,W0398,A06,1,1,Onibus é o meios de transporte da Cidade. porque eles andam pela cidade,1,0,0
W0398A071,W0398,A07,1,1,Cabide é o guarda roupa da Roupa. porque o cabide pendura a roupa,1,0,0
W0399E011,W0399,E01,1,1,Buzina é o flauta da Carro. porque se você sopra faz um som muito barulhento,3,1,1
W0399E012,W0399,E01,2,1,Buzina é o cinal da Carro. porque ele chama a atenção do motorista,2,0,0
W0399E013,W0399,E01,3,1,Buzina é o celular da Carro. porque quando a gente aperta um botao ele faz barulho,2,0,0
W0399E014,W0399,E01,4,1,"Buzina é o microfone da Carro. porque se a gente liga ele, ele faz barulho",3,1,1
W0399E021,W0399,E02,1,1,Grama é o árvore da Terra. porque ela é também da terra,1,0,0
W0399E022,W0399,E02,2,1,Grama é o salada da Terra. porque ela também é verde,2,0,0
W0399E023,W0399,E02,3,1,Grama é o flor da Terra. porque ela também fica na terra,1,0,0
W0399E024,W0399,E02,4,1,Grama é o mato da Terra. porque ele tenque ser contado,1,0,0
W0399A031,W0399,A03,1,1,Estrelas é o lanterna da Noite. porque também brilha,3,1,1
W0399A032,W0399,A03,2,1,Estrelas é o porpurina da Noite. porque fica todo enfeitado,3,1,1
W0399A041,W0399,A04,1,1,Bola é o planetas da Jogadores. porque é redondo,1,0,0
W0399A051,W0399,A05,1,1,Planetas é o bola da Sol. porque é redondo,1,0,0
